Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,91539,2022-08-09,0.0903769785,0.0417591734,0.0448854509,21,100
Market-Adjusted Model,91541,2022-08-09,0.0436318841,-0.002141015,-0.001859644,21,100
Market-Adjusted Model,91542,2022-08-09,0.149467981,0.1011797053,0.1039764533,21,100
Market-Adjusted Model,91543,2022-08-09,0.048811826,0.0022468802,0.0033202983,21,100
Market-Adjusted Model,91544,2022-08-09,0.0638725172,0.0182348148,0.0183809895,21,100
Market-Adjusted Model,91545,2022-08-09,0.1137370443,0.0643665573,0.0682455166,21,100
Market-Adjusted Model,91547,2022-08-09,-0.026226294,-0.070278207,-0.071717821,21,100
Market-Adjusted Model,91556,2022-08-09,0.0645044429,0.022716944,0.0190129152,21,100
Market-Adjusted Model,91560,2022-08-09,0.0112903253,-0.028344203,-0.034201202,21,100
Market-Adjusted Model,91567,2022-08-09,0.0543509614,0.009005295,0.0088594337,21,100
Market-Adjusted Model,91570,2022-08-09,0.0938094983,0.0451667655,0.0483179706,21,100
Market-Adjusted Model,91571,2022-08-09,-0.178259518,-0.227122759,-0.223751046,21,100
Market-Adjusted Model,91575,2022-08-09,0.1523922283,0.1041987437,0.1069007006,21,100
Market-Adjusted Model,91577,2022-08-09,0.0415386738,-0.003697018,-0.003952854,21,100
Market-Adjusted Model,91579,2022-08-09,-0.004703073,-0.048621717,-0.050194601,21,100
Market-Adjusted Model,91582,2022-08-09,-0.029411835,-0.074034342,-0.074903363,21,100
Market-Adjusted Model,91584,2022-08-09,0.0042123147,-0.035707688,-0.041279213,21,100
Market-Adjusted Model,91594,2022-08-09,-0.081820887,-0.118443035,-0.127312415,21,100
Market-Adjusted Model,91597,2022-08-09,0.0342175839,-0.01184632,-0.011273944,21,100
Market-Adjusted Model,91602,2022-08-09,0.0703644211,0.0269634992,0.0248728934,21,100
Market-Adjusted Model,91604,2022-08-09,-0.13747647,-0.176805306,-0.182967997,21,100
Market-Adjusted Model,91606,2022-08-09,0.5030241638,0.3922166052,0.4575326361,21,100
Market-Adjusted Model,91607,2022-08-09,0.3126677196,0.2491951253,0.2671761919,21,100
Market-Adjusted Model,91609,2022-08-09,0.0630349778,0.0175094575,0.0175434502,21,100
Market-Adjusted Model,91611,2022-08-09,0.5430882777,0.4099828368,0.49759675,21,100
Market-Adjusted Model,91612,2022-08-09,0.2444443876,0.1939338088,0.1989528599,21,100
Market-Adjusted Model,91615,2022-08-09,0.3452381448,0.2771778466,0.2997466171,21,100
Market-Adjusted Model,91617,2022-08-09,0.1138094017,0.0674590111,0.068317874,21,100
Market-Adjusted Model,91622,2022-08-09,0.0192847606,-0.025531442,-0.026206767,21,100
Market-Adjusted Model,91625,2022-08-09,0.0732497534,0.0323771534,0.0277582257,21,100
Market-Adjusted Model,91626,2022-08-09,0.0203155339,-0.02332875,-0.025175994,21,100
Market-Adjusted Model,91627,2022-08-09,-0.10928964,-0.078558474,-0.154781167,21,100
Market-Adjusted Model,91629,2022-08-09,0.0027248638,-0.042052068,-0.042766664,21,100
Market-Adjusted Model,91637,2022-08-09,0.0368730315,-0.008401519,-0.008618496,21,100
Market-Adjusted Model,91642,2022-08-09,-0.026733022,-0.072406932,-0.07222455,21,100
Market-Adjusted Model,91643,2022-08-09,0.0377543731,-0.007849751,-0.007737155,21,100
Market-Adjusted Model,91647,2022-08-09,0.044414126,-0.000798158,-0.001077402,21,100
Market-Adjusted Model,91648,2022-08-09,0.0328199078,-0.012609957,-0.01267162,21,100
Market-Adjusted Model,91651,2022-08-09,-0.02405501,-0.068790596,-0.069546538,21,100
Market-Adjusted Model,91658,2022-08-09,0.0790313236,0.0369165298,0.033539796,21,100
Market-Adjusted Model,91659,2022-08-09,-0.1669525,-0.218742056,-0.212444027,21,100
Market-Adjusted Model,91664,2022-08-09,0.4596399255,0.3571435575,0.4141483978,21,100
Market-Adjusted Model,91665,2022-08-09,-0.168316829,-0.195067871,-0.213808356,21,100
Market-Adjusted Model,91668,2022-08-09,-0.042374553,-0.084279729,-0.087866081,21,100
Market-Adjusted Model,91670,2022-08-09,-0.034533817,-0.080563812,-0.080025345,21,100
Market-Adjusted Model,91672,2022-08-09,-0.045833386,-0.089333039,-0.091324914,21,100
Market-Adjusted Model,91673,2022-08-09,-0.118881095,-0.162250514,-0.164372622,21,100
Market-Adjusted Model,91678,2022-08-09,0.176470657,0.142826466,0.1309791294,21,100
Market-Adjusted Model,91683,2022-08-09,0.0840029591,0.0438865533,0.0385114314,21,100
Market-Adjusted Model,91684,2022-08-09,0.0229498299,-0.022573428,-0.022541698,21,100
Market-Adjusted Model,91688,2022-08-09,-0.018880913,-0.061568738,-0.064372441,21,100
Market-Adjusted Model,91689,2022-08-09,0.0321543972,0.0000392413,-0.013337131,21,100
Market-Adjusted Model,91691,2022-08-09,0.0061199753,-0.039449511,-0.039371552,21,100
Market-Adjusted Model,91699,2022-08-09,-0.012234113,-0.058205647,-0.057725641,21,100
Market-Adjusted Model,91700,2022-08-09,-0.007624897,-0.053662959,-0.053116425,21,100
Market-Adjusted Model,91701,2022-08-09,-0.00855915,-0.054321003,-0.054050678,21,100
Market-Adjusted Model,91702,2022-08-09,-0.004331279,-0.050072895,-0.049822807,21,100
Market-Adjusted Model,91703,2022-08-09,-0.002099534,-0.048131721,-0.047591061,21,100
Market-Adjusted Model,91704,2022-08-09,-0.032469438,-0.078102495,-0.077960966,21,100
Market-Adjusted Model,91705,2022-08-09,-0.011978586,-0.05801046,-0.057470114,21,100
Market-Adjusted Model,91706,2022-08-09,0.00174022,-0.044381034,-0.043751308,21,100
Market-Adjusted Model,91707,2022-08-09,0.1026548498,0.0558785636,0.0571633222,21,100
Market-Adjusted Model,91709,2022-08-09,0.0469371657,0.0025199284,0.0014456381,21,100
Market-Adjusted Model,91710,2022-08-09,0.018644472,-0.026713833,-0.026847056,21,100
Market-Adjusted Model,91711,2022-08-09,0.0328150045,-0.009491364,-0.012676523,21,100
Market-Adjusted Model,91712,2022-08-09,0.0506134864,0.0042851285,0.0051219587,21,100
Market-Adjusted Model,91713,2022-08-09,0.0265129176,-0.015232287,-0.01897861,21,100
Market-Adjusted Model,91714,2022-08-09,0.0150947769,-0.030519146,-0.030396751,21,100
Market-Adjusted Model,91715,2022-08-09,0.0876428209,0.0394964979,0.0421512933,21,100
Market-Adjusted Model,91717,2022-08-09,-0.040151913,-0.085528806,-0.085643441,21,100
Market-Adjusted Model,91718,2022-08-09,-0.081571727,-0.124451533,-0.127063255,21,100
Market-Adjusted Model,91719,2022-08-09,0.0749604284,0.0333066878,0.0294689007,21,100
Market-Adjusted Model,91720,2022-08-09,-0.056580529,-0.102440724,-0.102072057,21,100
Market-Adjusted Model,91721,2022-08-09,-0.113998838,-0.159138951,-0.159490365,21,100
Market-Adjusted Model,91722,2022-08-09,0.1119103384,0.0676591865,0.0664188107,21,100
Market-Adjusted Model,91723,2022-08-09,0.0020833016,-0.043110983,-0.043408226,21,100
Market-Adjusted Model,91725,2022-08-09,0.0349546767,-0.011281522,-0.010536851,21,100
Market-Adjusted Model,91727,2022-08-09,0.4675126289,0.3524881961,0.4220211012,21,100
Market-Adjusted Model,91733,2022-08-09,0.1343139526,0.0867758041,0.0888224249,21,100
Market-Adjusted Model,91734,2022-08-09,-0.011435847,-0.043842621,-0.056927375,21,100
Market-Adjusted Model,91742,2022-08-09,-0.030894318,-0.044692139,-0.076385845,21,100
Market-Adjusted Model,91747,2022-08-09,-0.001752376,-0.047114257,-0.047243904,21,100
Market-Adjusted Model,91749,2022-08-09,0.0697181388,0.0247724853,0.0242266111,21,100
Market-Adjusted Model,91754,2022-08-09,-0.145862536,-0.182523474,-0.191354064,21,100
Market-Adjusted Model,91757,2022-08-09,0.0508166481,0.0051671661,0.0053251205,21,100
Market-Adjusted Model,91758,2022-08-09,0.0214486188,-0.024536459,-0.024042909,21,100
Market-Adjusted Model,91760,2022-08-09,-0.020994535,-0.066968047,-0.066486062,21,100
Market-Adjusted Model,91774,2022-08-09,-0.056116314,-0.078405545,-0.101607842,21,100
Market-Adjusted Model,91776,2022-08-09,-0.04303799,-0.084389679,-0.088529518,21,100
Market-Adjusted Model,91777,2022-08-09,-0.143463463,-0.196502398,-0.188954991,21,100
Market-Adjusted Model,91778,2022-08-09,-0.115266394,-0.153485428,-0.160757922,21,100
Market-Adjusted Model,91779,2022-08-09,-0.226738492,-0.284320179,-0.272230019,21,100
Market-Adjusted Model,91780,2022-08-09,-0.124957917,-0.173132337,-0.170449445,21,100
Market-Adjusted Model,91781,2022-08-09,0.016609468,-0.026801411,-0.02888206,21,100
Market-Adjusted Model,91782,2022-08-09,-0.054907635,-0.097663188,-0.100399163,21,100
Market-Adjusted Model,91784,2022-08-09,-0.101597927,-0.140799655,-0.147089455,21,100
Market-Adjusted Model,91785,2022-08-09,-0.08642952,-0.130610239,-0.131921048,21,100
Market-Adjusted Model,91786,2022-08-09,-0.118518544,-0.165224254,-0.164010071,21,100
Market-Adjusted Model,91787,2022-08-09,0.0043327692,-0.016669739,-0.041158759,21,100
Market-Adjusted Model,91788,2022-08-09,0.0312354468,-0.009937397,-0.014256081,21,100
Market-Adjusted Model,91789,2022-08-09,0.1623399026,0.1083204348,0.1168483749,21,100
Market-Adjusted Model,91790,2022-08-09,0.096855398,0.0607992393,0.0513638703,21,100
Market-Adjusted Model,91792,2022-08-09,0.2421553002,0.1890691543,0.1966637725,21,100
Market-Adjusted Model,91793,2022-08-09,0.1291599869,0.0819179645,0.0836684592,21,100
Market-Adjusted Model,91794,2022-08-09,-0.01899085,-0.062756972,-0.064482378,21,100
Market-Adjusted Model,91795,2022-08-09,0.0485846945,0.0063414328,0.0030931668,21,100
Market-Adjusted Model,91796,2022-08-09,0.0863064275,0.0490399237,0.0408148998,21,100
Market-Adjusted Model,91797,2022-08-09,0.0850727004,0.0415787621,0.0395811727,21,100
Market-Adjusted Model,91798,2022-08-09,0.1273758799,0.0810349161,0.0818843523,21,100
Market-Adjusted Model,91801,2022-08-09,0.0296077732,-0.011177281,-0.015883754,21,100
Market-Adjusted Model,91806,2022-08-09,0.0433392682,-0.002404968,-0.002152259,21,100
Market-Adjusted Model,91808,2022-08-09,0.044799981,-0.000853016,-0.000691547,21,100
Market-Adjusted Model,91809,2022-08-09,0.0412054573,-0.004211673,-0.00428607,21,100
Market-Adjusted Model,91810,2022-08-09,0.0380728318,-0.007343449,-0.007418696,21,100
Market-Adjusted Model,91811,2022-08-09,0.0340565855,-0.011244136,-0.011434942,21,100
Market-Adjusted Model,91814,2022-08-09,0.2709359534,0.2270019889,0.2254444257,21,100
Market-Adjusted Model,91815,2022-08-09,-0.022411646,-0.066054376,-0.067903173,21,100
Market-Adjusted Model,91818,2022-08-09,-0.045527874,-0.090740961,-0.091019402,21,100
Market-Adjusted Model,91822,2022-08-09,0.1616132527,0.1798103909,0.116121725,21,100
Market-Adjusted Model,91826,2022-08-09,-0.072590732,-0.098125241,-0.118082259,21,100
Market-Adjusted Model,91827,2022-08-09,0.1626768489,0.1124288635,0.1171853212,21,100
Market-Adjusted Model,91828,2022-08-09,0.0335337627,-0.011601929,-0.011957765,21,100
Market-Adjusted Model,91832,2022-08-09,0.135854824,0.1044046487,0.0903632963,21,100
Market-Adjusted Model,91834,2022-08-09,0.0587618503,0.0123379754,0.0132703226,21,100
Market-Adjusted Model,91836,2022-08-09,0.1728260372,0.1177575691,0.1273345096,21,100
Market-Adjusted Model,91845,2022-08-09,0.1897343882,0.1438775845,0.1442428605,21,100
Market-Adjusted Model,91849,2022-08-09,0.1207486787,0.0720270681,0.075257151,21,100
Market-Adjusted Model,91850,2022-08-09,0.135027001,0.0852435362,0.0895354734,21,100
Market-Adjusted Model,91855,2022-08-09,0.07699161,0.0303242699,0.0315000823,21,100
Market-Adjusted Model,91856,2022-08-09,0.0691144057,0.0223424913,0.023622878,21,100
Market-Adjusted Model,91858,2022-08-09,0.0025445075,-0.042122615,-0.04294702,21,100
Market-Adjusted Model,91872,2022-08-09,-0.013452937,-0.059153741,-0.058944465,21,100
Market-Adjusted Model,91873,2022-08-09,-0.011641769,-0.057491424,-0.057133297,21,100
Market-Adjusted Model,91874,2022-08-09,-0.008592962,-0.054012758,-0.05408449,21,100
Market-Adjusted Model,91875,2022-08-09,0.0702591931,0.0238404382,0.0247676654,21,100
Market-Adjusted Model,91876,2022-08-09,0.0621015164,0.0153553318,0.0166099887,21,100
Market-Adjusted Model,91877,2022-08-09,0.00044741,-0.045176805,-0.045044118,21,100
Market-Adjusted Model,91878,2022-08-09,-0.049003519,-0.095391103,-0.094495047,21,100
Market-Adjusted Model,91879,2022-08-09,0.0140186783,-0.031624894,-0.031472849,21,100
Market-Adjusted Model,91886,2022-08-09,0.0017821819,-0.043372224,-0.043709346,21,100
Market-Adjusted Model,91895,2022-08-09,-0.007790217,-0.047231657,-0.053281744,21,100
Market-Adjusted Model,91901,2022-08-09,-0.060606061,-0.103031444,-0.106097588,21,100
Market-Adjusted Model,91902,2022-08-09,0.2875933839,0.2185568811,0.2421018562,21,100
Market-Adjusted Model,91907,2022-08-09,0.2894435784,0.2196836699,0.2439520507,21,100
Market-Adjusted Model,91910,2022-08-09,0.0225303429,-0.013471638,-0.022961185,21,100
Market-Adjusted Model,91914,2022-08-09,0.01195219,-0.031567457,-0.033539338,21,100
Market-Adjusted Model,91915,2022-08-09,-0.206538685,-0.261015221,-0.252030213,21,100
Market-Adjusted Model,91926,2022-08-09,0.0464819868,0.0035759924,0.0009904592,21,100
Market-Adjusted Model,91928,2022-08-09,-0.017857122,-0.050670699,-0.06334865,21,100
Market-Adjusted Model,91929,2022-08-09,0.4946004039,0.3862197607,0.4491088762,21,100
Market-Adjusted Model,91933,2022-08-09,-0.003936134,-0.049474832,-0.049427662,21,100
Market-Adjusted Model,91937,2022-08-09,0.0691141739,0.0226562935,0.0236226462,21,100
Market-Adjusted Model,91938,2022-08-09,0.0608899837,0.014372075,0.015398456,21,100
Market-Adjusted Model,91944,2022-08-09,0.0086985701,-0.036074566,-0.036792958,21,100
Market-Adjusted Model,91945,2022-08-09,9.893739E-10,-0.044823388,-0.045491527,21,100
Market-Adjusted Model,91947,2022-08-09,0.0774149864,0.0451540726,0.0319234587,21,100
Market-Adjusted Model,91948,2022-08-09,-0.027716174,-0.073185588,-0.073207701,21,100
Market-Adjusted Model,91949,2022-08-09,-0.011369788,-0.057259785,-0.056861315,21,100
Market-Adjusted Model,91950,2022-08-09,-0.00475649,-0.050830989,-0.050248017,21,100
Market-Adjusted Model,91952,2022-08-09,-0.012212447,-0.058145075,-0.057703975,21,100
Market-Adjusted Model,91959,2022-08-09,0.1032701786,0.0535280455,0.0577786509,21,100
Market-Adjusted Model,91964,2022-08-09,0.4210526943,0.3609997193,0.3755611666,21,100
Market-Adjusted Model,91966,2022-08-09,0.0188087602,-0.026149896,-0.026682767,21,100
Market-Adjusted Model,91968,2022-08-09,0.0474168501,0.0017644722,0.0019253224,21,100
Market-Adjusted Model,91975,2022-08-09,0.1003349301,0.0513200292,0.0548434024,21,100
Market-Adjusted Model,91977,2022-08-09,-0.055163826,-0.095085207,-0.100655353,21,100
Market-Adjusted Model,91978,2022-08-09,-0.015190111,-0.060621557,-0.060681639,21,100
Market-Adjusted Model,91983,2022-08-09,0.082986472,0.036290301,0.0374949444,21,100
Market-Adjusted Model,91989,2022-08-09,0.0343772848,-0.010885521,-0.011114243,21,100
Market-Adjusted Model,91990,2022-08-09,0.0577319434,0.011424101,0.0122404157,21,100
Market-Adjusted Model,91991,2022-08-09,0.0718893315,0.0249439919,0.0263978038,21,100
Market-Adjusted Model,91992,2022-08-09,0.0163870548,-0.028472933,-0.029104473,21,100
Market-Adjusted Model,91993,2022-08-09,0.0439879718,-0.002084732,-0.001503556,21,100
Market-Adjusted Model,91995,2022-08-09,0.0321915277,-0.011389709,-0.0133,21,100
Market-Adjusted Model,91996,2022-08-09,0.0276893947,-0.01836981,-0.017802133,21,100
Market-Adjusted Model,91997,2022-08-09,0.1287065603,0.0794108528,0.0832150326,21,100
Market-Adjusted Model,91998,2022-08-09,0.0380741644,-0.006813548,-0.007417363,21,100
Market-Adjusted Model,91999,2022-08-09,-0.008424613,-0.05384397,-0.05391614,21,100
Market-Adjusted Model,92000,2022-08-09,0.0398593355,-0.005351049,-0.005632192,21,100
Market-Adjusted Model,92001,2022-08-09,0.0739856859,0.0276390953,0.0284941582,21,100
Market-Adjusted Model,92002,2022-08-09,0.0255846996,-0.017880255,-0.019906828,21,100
Market-Adjusted Model,92003,2022-08-09,0.083384589,0.0349949287,0.0378930613,21,100
Market-Adjusted Model,92004,2022-08-09,0.0493163639,0.003849901,0.0038248362,21,100
Market-Adjusted Model,92005,2022-08-09,0.047372556,0.0018506356,0.0018810283,21,100
Market-Adjusted Model,92007,2022-08-09,0.0325177816,-0.013004042,-0.012973746,21,100
Market-Adjusted Model,92008,2022-08-09,0.0580540818,0.0115240741,0.0125625542,21,100
Market-Adjusted Model,92011,2022-08-09,0.0449617802,0.0004226858,-0.000529748,21,100
Market-Adjusted Model,92016,2022-08-09,0.062802054,0.0154344352,0.0173105263,21,100
Market-Adjusted Model,92023,2022-08-09,-0.012627206,-0.058609936,-0.058118733,21,100
Market-Adjusted Model,92024,2022-08-09,0.0066146067,-0.039252241,-0.038876921,21,100
Market-Adjusted Model,92025,2022-08-09,-0.038988759,-0.084487116,-0.084480287,21,100
Market-Adjusted Model,92026,2022-08-09,-0.012836066,-0.058846422,-0.058327594,21,100
Market-Adjusted Model,92027,2022-08-09,0.0013869795,-0.044733728,-0.044104548,21,100
Market-Adjusted Model,92029,2022-08-09,0.0674866706,0.0211955025,0.0219951429,21,100
Market-Adjusted Model,92032,2022-08-09,-0.192373599,-0.184093219,-0.237865127,21,100
Market-Adjusted Model,92035,2022-08-09,0.3690909511,0.3045715951,0.3235994234,21,100
Market-Adjusted Model,92040,2022-08-09,0.1728155023,0.1265878333,0.1273239746,21,100
Market-Adjusted Model,92041,2022-08-09,0.1434659441,0.0897876713,0.0979744164,21,100
Market-Adjusted Model,92043,2022-08-09,0.0860196159,0.0400672602,0.0405280882,21,100
Market-Adjusted Model,92050,2022-08-09,0.0802228068,0.0348412471,0.0347312791,21,100
Market-Adjusted Model,92052,2022-08-09,0.1473222692,0.0955065186,0.1018307415,21,100
Market-Adjusted Model,92056,2022-08-09,-0.035943784,-0.081153161,-0.081435312,21,100
Market-Adjusted Model,92058,2022-08-09,0.0652230614,0.0186041914,0.0197315337,21,100
Market-Adjusted Model,92060,2022-08-09,0.0172383357,-0.027535229,-0.028253192,21,100
Market-Adjusted Model,92061,2022-08-09,0.0121274558,-0.031799006,-0.033364072,21,100
Market-Adjusted Model,92064,2022-08-09,0.0242387087,-0.02072348,-0.021252819,21,100
Market-Adjusted Model,92089,2022-08-09,0.0569041021,0.0284219268,0.0114125745,21,100
Market-Adjusted Model,92090,2022-08-09,0.0502645663,0.00368625,0.0047730386,21,100
Market-Adjusted Model,92091,2022-08-09,0.056267626,0.0354319257,0.0107760983,21,100
Market-Adjusted Model,92095,2022-08-09,-0.119354801,-0.141355108,-0.164846328,21,100
Market-Adjusted Model,92096,2022-08-09,-0.00539139,-0.049758659,-0.050882918,21,100
Market-Adjusted Model,92097,2022-08-09,0.5189873764,0.3958931769,0.4734958487,21,100
Market-Adjusted Model,92102,2022-08-09,-0.075829313,-0.114936792,-0.12132084,21,100
Market-Adjusted Model,92108,2022-08-09,0.0654275185,0.025167389,0.0199359908,21,100
Market-Adjusted Model,92110,2022-08-09,0.0403062028,-0.00460537,-0.005185325,21,100
Market-Adjusted Model,92111,2022-08-09,0.0860986637,0.0389429396,0.040607136,21,100
Market-Adjusted Model,92118,2022-08-09,0.2675158849,0.1979029671,0.2220243572,21,100
Market-Adjusted Model,92120,2022-08-09,0.0472264952,0.002260993,0.0017349675,21,100
Market-Adjusted Model,92121,2022-08-09,0.0462907931,0.0031312859,0.0007992654,21,100
Market-Adjusted Model,92123,2022-08-09,-0.027234015,-0.072557526,-0.072725543,21,100
Market-Adjusted Model,92125,2022-08-09,0.0077662396,-0.03740262,-0.037725288,21,100
Market-Adjusted Model,92130,2022-08-09,-0.021200028,-0.05108549,-0.066691556,21,100
Market-Adjusted Model,92131,2022-08-09,0.0909090841,0.05601655,0.0454175564,21,100
Market-Adjusted Model,92135,2022-08-09,0.0974433476,0.0530074128,0.05195182,21,100
Market-Adjusted Model,92136,2022-08-09,0.0110259337,-0.033420514,-0.034465594,21,100
Market-Adjusted Model,92140,2022-08-09,0.0050011744,-0.039990496,-0.040490353,21,100
Market-Adjusted Model,92141,2022-08-09,-0.009832698,-0.055061005,-0.055324225,21,100
Market-Adjusted Model,92143,2022-08-09,-0.145440279,-0.183089273,-0.190931806,21,100
